business_day,hour_business,ds,deviation_up_prob,deviation_down_prob,deviation_large_abs_prob,deviation_risk_score,spike_prob,extreme_spike_prob,spike_risk_score,negative_prob,deep_negative_prob,negative_risk_score,risk_feature_version,metric_alignment_status
2026-02-01,20,2026-02-01 20:00:00,0.0087316559668243,0.0082191729168509,0.0161468178362055,0.000746546669815,0.0133611030462611,0.0009590291326364,0.0061285692385593,0.0027161642105366,9.870831016703771e-05,0.0097520147348253,v1.0.0,PASS
2026-02-01,21,2026-02-01 21:00:00,0.0100928950084047,0.0106307189057315,0.015097964997474,0.0007111345953657,0.040646767182396,0.0017175471580926,0.0152737238259564,0.0020005272325222,9.870831016703771e-05,0.0080458555503019,v1.0.0,PASS
2026-02-01,22,2026-02-01 22:00:00,0.0133706407019446,0.0164541324683869,0.0179742592680549,0.0007596213024973,0.0203176752483552,0.0015095936369705,0.0090088304685688,0.0015364838727595,6.0037476105252345e-05,0.006353941848671,v1.0.0,PASS
2026-02-01,23,2026-02-01 23:00:00,0.0070951044755179,0.0309622587402139,0.0188123358007321,0.0020045116530264,0.0098890313788919,0.0007687989371859,0.0051048122878888,0.0098789183184138,9.147800360793035e-05,0.0122955459032786,v1.0.0,PASS
2026-02-01,24,2026-02-02 00:00:00,0.0129755253533088,0.0505242732558253,0.0229482524165816,0.003165949710559,0.0088330925958273,0.0006335656488597,0.0042448295761556,0.0219556332775599,9.147800360793035e-05,0.0177136673824724,v1.0.0,PASS
2026-02-02,1,2026-02-02 01:00:00,0.0118084322154096,0.0381826318712353,0.0213179332808241,0.0012312133411134,0.0053547425779867,0.0005421433392881,0.0028892304347411,0.0095814926024785,9.147800360793035e-05,0.0140662912192742,v1.0.0,PASS
2026-02-02,2,2026-02-02 02:00:00,0.0052867426438957,0.0621957610083662,0.0317116390152032,0.0032980268660936,0.0074311814341751,0.0006744799443215,0.0030938867882762,0.0066786732780509,9.147800360793035e-05,0.0146465811100194,v1.0.0,PASS
2026-02-02,3,2026-02-02 03:00:00,0.0072755854425385,0.0844055556712337,0.0253966542835869,0.0051985140160572,0.0034178551114677,0.0006744799443215,0.0017699311958067,0.0128594956292843,9.147800360793035e-05,0.0185587291958813,v1.0.0,PASS
2026-02-02,4,2026-02-02 04:00:00,0.0083338504659009,0.0842556072340615,0.0382261918381691,0.0050639752054611,0.0034178551114677,0.0007403003877282,0.0018447013275798,0.0113864837452001,9.147800360793035e-05,0.0072207805967478,v1.0.0,PASS
2026-02-02,5,2026-02-02 05:00:00,0.0122989604834411,0.1016965957525957,0.0599344212139542,0.0069859613388701,0.0029729855157444,0.0007977466628649,0.0018103237244624,0.0158049695136066,9.147800360793035e-05,0.0095740194676409,v1.0.0,PASS
2026-02-02,6,2026-02-02 06:00:00,0.0134051424969394,0.0512596892132085,0.0432741774205197,0.001993368059118,0.004055195740046,0.0015994170822465,0.0025535123606671,0.0106782949464843,9.147800360793035e-05,0.0066040325344315,v1.0.0,PASS
2026-02-02,7,2026-02-02 07:00:00,0.0102776764827416,0.1007493293736508,0.0504757097618607,0.0050285000727687,0.0032743447279284,0.0008292217630016,0.002119720117737,0.0110635505873968,9.147800360793035e-05,0.0086077499445955,v1.0.0,PASS
2026-02-02,8,2026-02-02 08:00:00,0.007853370317832,0.0305762450243625,0.0264456540331906,2.931693369488161e-05,0.0059411876443092,0.0008262297360347,0.0028841724234465,0.0043313805728296,9.147800360793035e-05,0.0087362994293137,v1.0.0,PASS
2026-02-02,9,2026-02-02 09:00:00,0.0221561177699602,0.2585899351236099,0.0914623687881441,0.0279307090886079,0.0486708127213896,0.0038390111854402,0.0186789640300791,0.0036138544826235,9.147800360793035e-05,0.0119943442103488,v1.0.0,PASS
2026-02-02,10,2026-02-02 10:00:00,0.0500668583735595,0.6197594071362207,0.2898802422591545,0.2550371565788025,0.011147619753833,0.0005450866516305,0.0078728533981918,0.1340154286979807,9.147800360793035e-05,0.0840336865797969,v1.0.0,PASS
2026-02-02,11,2026-02-02 11:00:00,0.0144087368809095,0.6006043304482807,0.5267325337298538,0.2502297267131954,0.0506662241611927,0.0088634013791524,0.043419523544557,0.2660949805012775,9.147800360793035e-05,0.1672988385752767,v1.0.0,PASS
2026-02-02,12,2026-02-02 12:00:00,0.0458645080972786,0.4128366877031892,0.6144092654690901,0.1706062197438898,0.0216766851220935,0.0036717629559808,0.0453039558997733,0.3053027355393274,9.370672201917336e-05,0.0916350750734536,v1.0.0,PASS
2026-02-02,13,2026-02-02 13:00:00,0.013585577397101,0.1604394835811924,0.0530472118853434,0.0326415139023874,0.0378152704087659,0.0006597201969983,0.0452051032261248,0.5041995922660414,8.557168349397482e-05,0.1513071376587894,v1.0.0,PASS
